item_id,crop_path,caption,gender,category
id_00001962,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00001962/01_4_full.jpg,The striped top,WOMEN,Blouses_Shirts
id_00001962,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00001962/01_7_additional.jpg,The floral print bra top,WOMEN,Blouses_Shirts
id_00001962,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00001962/02_1_front.jpg,The polka dot tank top,WOMEN,Blouses_Shirts
id_00001969,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00001969/01_1_front.jpg,White embroidered top,WOMEN,Blouses_Shirts
id_00001969,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00001969/01_3_back.jpg,The white blouse with embroidery,WOMEN,Blouses_Shirts
id_00001969,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00001969/01_4_full.jpg,A white blouse with a blue and white embroidered design,WOMEN,Blouses_Shirts
id_00001969,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00001969/02_2_side.jpg,White embroidered top,WOMEN,Blouses_Shirts
id_00001969,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00001969/02_3_back.jpg,The white blouse with embroidery,WOMEN,Blouses_Shirts
id_00001981,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00001981/03_2_side.jpg,A green tank top,WOMEN,Blouses_Shirts
id_00001981,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00001981/03_7_additional.jpg,A green tank top,WOMEN,Blouses_Shirts
id_00001981,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00001981/04_1_front.jpg,,WOMEN,Blouses_Shirts
id_00001981,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00001981/04_3_back.jpg,Blue tank top,WOMEN,Blouses_Shirts
id_00002000,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002000/01_2_side.jpg,Beige draped top,WOMEN,Blouses_Shirts
id_00002004,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002004/03_2_side.jpg,A white off the shoulder top with a black hat,WOMEN,Blouses_Shirts
id_00002004,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002004/04_1_front.jpg,black cold shoulder top,WOMEN,Blouses_Shirts
id_00002004,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002004/04_4_full.jpg,black cold shoulder top,WOMEN,Blouses_Shirts
id_00002005,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002005/06_2_side.jpg,A striped top,WOMEN,Blouses_Shirts
id_00002005,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002005/06_3_back.jpg,striped top,WOMEN,Blouses_Shirts
id_00002014,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002014/01_4_full.jpg,The black top and plaid pants,WOMEN,Blouses_Shirts
id_00002014,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002014/01_7_additional.jpg,Black top with mesh,WOMEN,Blouses_Shirts
id_00002014,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002014/02_1_front.jpg,The white top with black trim,WOMEN,Blouses_Shirts
id_00002014,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002014/02_3_back.jpg,White mesh top,WOMEN,Blouses_Shirts
id_00002044,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002044/01_1_front.jpg,A plaid shirt,WOMEN,Blouses_Shirts
id_00002078,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002078/03_1_front.jpg,A black skirt,WOMEN,Blouses_Shirts
id_00002098,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002098/02_1_front.jpg,Red plaid shirt,WOMEN,Blouses_Shirts
id_00002098,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002098/02_2_side.jpg,plaid shirt,WOMEN,Blouses_Shirts
id_00002109,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002109/02_1_front.jpg,A pink lace top,WOMEN,Blouses_Shirts
id_00002109,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002109/02_2_side.jpg,A pink lace top,WOMEN,Blouses_Shirts
id_00002131,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002131/03_4_full.jpg,denim jeans,WOMEN,Blouses_Shirts
id_00002131,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002131/03_7_additional.jpg,Black lace crop top,WOMEN,Blouses_Shirts
id_00002131,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002131/04_3_back.jpg,The lace top,WOMEN,Blouses_Shirts
id_00002131,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002131/04_4_full.jpg,"A white top, brown shorts, and brown sandals",WOMEN,Blouses_Shirts
id_00002135,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002135/01_1_front.jpg,The blue and red floral print blouse,WOMEN,Blouses_Shirts
id_00002135,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002135/01_3_back.jpg,The printed blouse,WOMEN,Blouses_Shirts
id_00002140,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002140/02_1_front.jpg,Off the shoulder striped top,WOMEN,Blouses_Shirts
id_00002140,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002140/02_3_back.jpg,Off shoulder striped blouse,WOMEN,Blouses_Shirts
id_00002159,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002159/02_1_front.jpg,A sleeveless top with ruffled detail,WOMEN,Blouses_Shirts
id_00002159,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002159/02_2_side.jpg,A red top with ruffles,WOMEN,Blouses_Shirts
id_00002182,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002182/02_1_front.jpg,A floral top,WOMEN,Blouses_Shirts
id_00002182,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002182/02_2_side.jpg,A top with a ruffle detail,WOMEN,Blouses_Shirts
id_00002193,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002193/02_2_side.jpg,The floral sleeveless top with fringes,WOMEN,Blouses_Shirts
id_00002193,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002193/02_3_back.jpg,The floral tank top,WOMEN,Blouses_Shirts
id_00002218,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002218/01_2_side.jpg,The pink blouse,WOMEN,Blouses_Shirts
id_00002218,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002218/01_3_back.jpg,The blouse,WOMEN,Blouses_Shirts
id_00002223,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002223/05_2_side.jpg,Black satin ruffle top,WOMEN,Blouses_Shirts
id_00002223,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002223/06_1_front.jpg,Blue ruffle top,WOMEN,Blouses_Shirts
id_00002223,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002223/06_2_side.jpg,Blue ruffle cami top,WOMEN,Blouses_Shirts
id_00002223,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002223/06_3_back.jpg,Blue ruffle cami top,WOMEN,Blouses_Shirts
id_00002223,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002223/07_3_back.jpg,The back view of a woman wearing a red top,WOMEN,Blouses_Shirts
id_00002235,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002235/01_1_front.jpg,Blue tribal print top,WOMEN,Blouses_Shirts
id_00002235,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002235/01_3_back.jpg,Blue tribal print top,WOMEN,Blouses_Shirts
id_00002244,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002244/01_3_back.jpg,The white lace tank top,WOMEN,Blouses_Shirts
id_00002244,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002244/01_4_full.jpg,The white lace top,WOMEN,Blouses_Shirts
id_00002264,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002264/02_1_front.jpg,White striped blouse,WOMEN,Blouses_Shirts
id_00002270,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002270/02_1_front.jpg,The lace top,WOMEN,Blouses_Shirts
id_00002270,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002270/02_3_back.jpg,The lace peplum top,WOMEN,Blouses_Shirts
id_00002274,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002274/01_1_front.jpg,The top is a floral print top with a short sleeve,WOMEN,Blouses_Shirts
id_00002274,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002274/01_4_full.jpg,A white short-sleeve top with a floral print,WOMEN,Blouses_Shirts
id_00002289,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002289/02_1_front.jpg,leopard print top,WOMEN,Blouses_Shirts
id_00002289,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002289/02_3_back.jpg,The lace top,WOMEN,Blouses_Shirts
id_00002323,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002323/02_3_back.jpg,A black floral print top,WOMEN,Blouses_Shirts
id_00002330,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002330/03_2_side.jpg,The white sleeveless blouse,WOMEN,Blouses_Shirts
id_00002330,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002330/03_4_full.jpg,A white shirt,WOMEN,Blouses_Shirts
id_00002333,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002333/02_1_front.jpg,White lace-up top,WOMEN,Blouses_Shirts
id_00002333,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002333/04_1_front.jpg,blue lace top,WOMEN,Blouses_Shirts
id_00002333,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002333/04_2_side.jpg,The blue top,WOMEN,Blouses_Shirts
id_00002333,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002333/04_4_full.jpg,Blue lace top,WOMEN,Blouses_Shirts
id_00002336,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002336/03_3_back.jpg,The white and black checkered dress,WOMEN,Blouses_Shirts
id_00002336,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002336/04_1_front.jpg,A blue and white geometric print dress,WOMEN,Blouses_Shirts
id_00002336,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002336/04_3_back.jpg,The blue and white tie dye dress,WOMEN,Blouses_Shirts
id_00002343,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002343/02_3_back.jpg,The white lace top,WOMEN,Blouses_Shirts
id_00002343,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002343/02_4_full.jpg,white crochet top,WOMEN,Blouses_Shirts
id_00002343,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002343/03_1_front.jpg,The blue top with lace trim,WOMEN,Blouses_Shirts
id_00002343,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002343/03_4_full.jpg,The blue top and white shorts,WOMEN,Blouses_Shirts
id_00002366,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002366/01_1_front.jpg,plaid shirt,WOMEN,Blouses_Shirts
id_00002370,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002370/01_1_front.jpg,The floral top,WOMEN,Blouses_Shirts
id_00002370,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002370/01_2_side.jpg,A woman wearing a floral top,WOMEN,Blouses_Shirts
id_00002373,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002373/02_1_front.jpg,The white lace cold shoulder top,WOMEN,Blouses_Shirts
id_00002373,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002373/02_3_back.jpg,White lace cold shoulder top,WOMEN,Blouses_Shirts
id_00002374,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002374/02_1_front.jpg,The model is wearing a beige skirt and a floral blouse,WOMEN,Blouses_Shirts
id_00002374,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002374/02_3_back.jpg,The printed blouse,WOMEN,Blouses_Shirts
id_00002378,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002378/03_1_front.jpg,The blouse,WOMEN,Blouses_Shirts
id_00002378,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002378/03_2_side.jpg,A long sleeve blouse,WOMEN,Blouses_Shirts
id_00002378,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002378/03_7_additional.jpg,The blouse,WOMEN,Blouses_Shirts
id_00002378,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002378/04_2_side.jpg,A burgundy blouse,WOMEN,Blouses_Shirts
id_00002425,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002425/01_1_front.jpg,The green top with lace trim,WOMEN,Blouses_Shirts
id_00002425,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002425/01_2_side.jpg,A sleeveless top with a scoop neckline and a high neckline,WOMEN,Blouses_Shirts
id_00002436,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002436/02_2_side.jpg,The floral top,WOMEN,Blouses_Shirts
id_00002436,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002436/02_4_full.jpg,a floral top,WOMEN,Blouses_Shirts
id_00002438,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002438/02_2_side.jpg,The floral print blouse,WOMEN,Blouses_Shirts
id_00002438,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002438/02_3_back.jpg,The top is an orange floral print blouse,WOMEN,Blouses_Shirts
id_00002447,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002447/03_1_front.jpg,The white blouse,WOMEN,Blouses_Shirts
id_00002447,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002447/03_3_back.jpg,The white blouse,WOMEN,Blouses_Shirts
id_00002447,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002447/04_1_front.jpg,A pink top with ruffles,WOMEN,Blouses_Shirts
id_00002447,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002447/04_3_back.jpg,Women's pink top,WOMEN,Blouses_Shirts
id_00002455,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002455/03_1_front.jpg,Blouse,WOMEN,Blouses_Shirts
id_00002455,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002455/03_3_back.jpg,The top is a sleeveless blouse with a scoop neckline and a,WOMEN,Blouses_Shirts
id_00002455,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002455/04_1_front.jpg,White sleeveless blouse,WOMEN,Blouses_Shirts
id_00002455,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002455/04_2_side.jpg,A white top with a white collar and a blue denim,WOMEN,Blouses_Shirts
id_00002466,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002466/02_1_front.jpg,Fringe top,WOMEN,Blouses_Shirts
id_00002466,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002466/02_2_side.jpg,Fringe top,WOMEN,Blouses_Shirts
id_00002466,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002466/02_4_full.jpg,Fringe top,WOMEN,Blouses_Shirts
id_00002466,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002466/03_1_front.jpg,Fringe top,WOMEN,Blouses_Shirts
id_00002499,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002499/01_2_side.jpg,A white and black striped tank top,WOMEN,Blouses_Shirts
id_00002501,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002501/03_1_front.jpg,The white sleeveless shirt,WOMEN,Blouses_Shirts
id_00002501,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002501/03_3_back.jpg,white sleeveless shirt,WOMEN,Blouses_Shirts
id_00002501,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002501/03_7_additional.jpg,The white sleeveless shirt,WOMEN,Blouses_Shirts
id_00002504,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002504/01_2_side.jpg,black embroidered blouse,WOMEN,Blouses_Shirts
id_00002504,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002504/01_3_back.jpg,black embroidered top,WOMEN,Blouses_Shirts
id_00002532,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002532/04_1_front.jpg,A beige blouse with a wrap,WOMEN,Blouses_Shirts
id_00002532,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002532/04_3_back.jpg,The model is wearing a beige blouse and black leather pants,WOMEN,Blouses_Shirts
id_00002538,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002538/03_1_front.jpg,The pink top,WOMEN,Blouses_Shirts
id_00002542,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002542/02_4_full.jpg,The lace top and jeans,WOMEN,Blouses_Shirts
id_00002542,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002542/03_1_front.jpg,The blue lace tank top,WOMEN,Blouses_Shirts
id_00002542,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002542/03_2_side.jpg,The blue lace top,WOMEN,Blouses_Shirts
id_00002542,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002542/03_4_full.jpg,denim bell bottoms,WOMEN,Blouses_Shirts
id_00002558,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002558/02_2_side.jpg,The white tank top,WOMEN,Blouses_Shirts
id_00002558,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002558/03_1_front.jpg,The pink eyelet tank top,WOMEN,Blouses_Shirts
id_00002558,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002558/03_2_side.jpg,The pink top with holes,WOMEN,Blouses_Shirts
id_00002558,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002558/03_3_back.jpg,The pink tank top,WOMEN,Blouses_Shirts
id_00002580,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002580/04_1_front.jpg,polka dot top,WOMEN,Blouses_Shirts
id_00002580,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002580/04_3_back.jpg,The white polka dot top,WOMEN,Blouses_Shirts
id_00002585,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002585/02_1_front.jpg,A navy lace crop top,WOMEN,Blouses_Shirts
id_00002585,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002585/02_3_back.jpg,The lace top,WOMEN,Blouses_Shirts
id_00002585,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002585/02_7_additional.jpg,A navy lace top,WOMEN,Blouses_Shirts
id_00002585,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002585/03_1_front.jpg,A lace top,WOMEN,Blouses_Shirts
id_00002585,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002585/03_2_side.jpg,A pink lace top,WOMEN,Blouses_Shirts
id_00002585,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002585/03_3_back.jpg,A lace top,WOMEN,Blouses_Shirts
id_00002596,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002596/01_1_front.jpg,The white sheer mesh top,WOMEN,Blouses_Shirts
id_00002596,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002596/01_3_back.jpg,The white mesh top,WOMEN,Blouses_Shirts
id_00002597,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002597/02_1_front.jpg,Women's black and white checkered top,WOMEN,Blouses_Shirts
id_00002597,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002597/02_3_back.jpg,black and white checkered top,WOMEN,Blouses_Shirts
id_00002601,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002601/02_3_back.jpg,denim cropped shirt,WOMEN,Blouses_Shirts
id_00002601,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002601/02_4_full.jpg,denim shirt,WOMEN,Blouses_Shirts
id_00002610,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002610/01_1_front.jpg,Black embroidered blouse,WOMEN,Blouses_Shirts
id_00002610,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002610/01_3_back.jpg,Black blouse,WOMEN,Blouses_Shirts
id_00002614,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002614/01_1_front.jpg,The blue floral printed cardigan,WOMEN,Blouses_Shirts
id_00002614,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002614/01_3_back.jpg,The blue floral print top,WOMEN,Blouses_Shirts
id_00002634,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002634/01_1_front.jpg,,WOMEN,Blouses_Shirts
id_00002634,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002634/01_7_additional.jpg,denim shorts,WOMEN,Blouses_Shirts
id_00002634,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002634/03_3_back.jpg,The coral tank top,WOMEN,Blouses_Shirts
id_00002649,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002649/01_1_front.jpg,The white button down shirt,WOMEN,Blouses_Shirts
id_00002649,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002649/01_2_side.jpg,The white button down shirt,WOMEN,Blouses_Shirts
id_00002676,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002676/02_2_side.jpg,Tie dye top,WOMEN,Blouses_Shirts
id_00002698,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002698/01_1_front.jpg,Black fringe top,WOMEN,Blouses_Shirts
id_00002713,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002713/02_3_back.jpg,The cropped tank top,WOMEN,Blouses_Shirts
id_00002713,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002713/02_4_full.jpg,black maxi skirt,WOMEN,Blouses_Shirts
id_00002716,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002716/01_1_front.jpg,"The top is a sleeveless, multi-color, printed halter top",WOMEN,Blouses_Shirts
id_00002716,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002716/01_4_full.jpg,A striped tank top,WOMEN,Blouses_Shirts
id_00002723,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002723/01_3_back.jpg,black lace crop top,WOMEN,Blouses_Shirts
id_00002723,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002723/02_1_front.jpg,White lace crop top,WOMEN,Blouses_Shirts
id_00002723,/kaggle/input/datasets/svnsaisathvik/text-images/img/img/WOMEN/Blouses_Shirts/id_00002723/02_2_side.jpg,The white lace crop top,WOMEN,Blouses_Shirts
